Ind1,HapIndex1,Ind2,HapIndex2,Scaffold,IBDStart,IBDEnd,Lod,IBDlen,pw_dist
CB001,2,CB477,2,7,48.795,48.927,4.49,0.132,8579.172789076103
CB001,1,CB478,1,2,59.06,60.356,6.37,1.296,8353.542458693057
CB001,1,CB478,1,5,67.882,68.007,9.1,0.125,8353.542458693057
CB001,1,CB478,1,5,127.324,129.172,4.66,1.848,8353.542458693057
CB001,1,CB478,1,7,36.947,38.04,9.12,1.093,8353.542458693057
CB001,2,CB478,1,7,48.795,48.927,4.79,0.132,8353.542458693057
CB001,2,CB479,1,2,73.476,74.307,5.09,0.831,7346.5920658339655
CB001,2,CB479,1,7,67.188,68.523,8.28,1.335,7346.5920658339655
CB001,1,CB480,1,1,32.257,32.428,3.71,0.171,7038.979647756175
CB001,1,CB480,1,2,1.516,57.61,4.59,56.094,7038.979647756175
CB001,1,CB480,1,3,101.888,105.044,3.08,3.156,7038.979647756175
CB001,1,CB480,1,5,157.45,159.925,6.5,2.475,7038.979647756175
CB001,1,CB480,2,6,56.182,56.237,3.21,0.055,7038.979647756175
CB001,1,CB480,1,7,8.882,9.329,6.94,0.447,7038.979647756175
CB001,1,CB480,1,7,27.444,28.897,5.22,1.453,7038.979647756175
CB001,1,CB480,1,7,58.896,59.444,4.61,0.548,7038.979647756175
CB001,2,RP290,2,2,18.163,19.047,3.87,0.884,2935.5008787056745
CB001,1,RP290,2,3,2.934,3.717,3.82,0.783,2935.5008787056745
CB001,2,RP290,2,3,95.791,96.445,4.73,0.654,2935.5008787056745
CB001,1,RP295,1,3,109.169,109.617,4.84,0.448,2391.2429716585402
CB001,1,RP296,2,1,22.383,40.067,4.64,17.684,2762.7492322910834
CB001,1,RP296,1,2,49.426,78.898,3.38,29.472,2762.7492322910834
CB001,1,RP296,2,3,103.099,180.969,5.83,77.87,2762.7492322910834
CB001,2,RP296,2,5,66.758,193.509,7.23,126.751,2762.7492322910834
CB001,2,RP296,2,6,0.18,0.298,7.3,0.118,2762.7492322910834
CB001,2,RP296,2,6,24.762,56.246,3.55,31.484,2762.7492322910834
CB001,2,RP296,1,7,25.283,27.692,6.57,2.409,2762.7492322910834
CB001,1,RP296,2,7,36.947,37.487,9.12,0.54,2762.7492322910834
CB001,2,RP296,2,7,58.97,59.456,4.2,0.486,2762.7492322910834
CB047,2,CB061,2,1,2.81,24.17,4.67,21.36,1021.6252996880415
CB047,1,CB061,2,2,67.096,68.726,7.05,1.63,1021.6252996880415
CB047,2,CB061,2,3,110.256,111.79,4.54,1.534,1021.6252996880415
CB047,2,CB061,1,4,16.811,20.494,3.14,3.683,1021.6252996880415
CB047,2,CB061,2,5,2.171,67.762,3.1,65.591,1021.6252996880415
CB047,2,CB061,1,6,48.338,48.687,3.25,0.349,1021.6252996880415
CB047,2,CB061,2,7,10.309,11.158,3.4,0.849,1021.6252996880415
CB047,2,CB061,2,7,28.792,79.382,5.65,50.59,1021.6252996880415
CB047,2,CB063,2,1,2.052,18.223,8.24,16.171,1149.2440858136015
CB047,2,CB063,2,2,12.337,14.324,4.23,1.987,1149.2440858136015
CB047,2,CB063,1,3,105.232,150.436,3.68,45.204,1149.2440858136015
CB047,1,CB063,1,4,19.898,25.118,3.91,5.22,1149.2440858136015
CB047,2,CB063,1,5,0.044,2.066,5.85,2.022,1149.2440858136015
CB047,1,CB063,1,5,192.021,195.481,7.41,3.46,1149.2440858136015
CB047,1,CB063,1,6,33.266,52.478,3.37,19.212,1149.2440858136015
CB047,2,CB063,2,7,29.96,46.161,5.31,16.201,1149.2440858136015
CB047,2,CB063,1,7,67.08,68.566,3.31,1.486,1149.2440858136015
CB047,1,CB068,2,1,21.87,22.256,5.09,0.386,2207.4028322333006
CB047,1,CB068,2,1,45.25,45.73,5.4,0.48,2207.4028322333006
CB047,1,CB068,2,4,25.364,95.401,4.89,70.037,2207.4028322333006
CB047,1,CB068,1,5,12.938,45.233,4.64,32.295,2207.4028322333006
CB047,2,CB068,2,6,63.76,67.158,3.01,3.398,2207.4028322333006
CB047,2,CB068,1,7,3.477,3.729,4.81,0.252,2207.4028322333006
CB047,2,CB068,2,7,29.244,29.734,3.5,0.49,2207.4028322333006
CB047,2,CB074,1,1,7.707,7.757,3.34,0.05,4350.143671982892
CB047,1,CB074,1,6,64.326,67.158,3.16,2.832,4350.143671982892
CB047,1,CB075,2,4,27.536,28.042,4.0,0.506,4006.0840085668597
CB047,2,CB075,1,4,31.01,32.186,4.29,1.176,4006.0840085668597
CB047,2,CB075,1,4,96.919,97.709,5.86,0.79,4006.0840085668597
CB047,2,CB075,1,6,30.12,31.407,4.34,1.287,4006.0840085668597
CB047,2,CB077,1,3,141.447,143.063,4.1,1.616,3706.8505065277595
CB047,2,CB077,1,5,64.764,66.027,3.33,1.263,3706.8505065277595
CB047,2,CB077,1,7,25.901,26.677,3.99,0.776,3706.8505065277595
CB047,1,CB081,1,2,17.333,18.999,5.81,1.666,3625.252727386558
CB047,1,CB081,2,3,151.857,152.163,3.89,0.306,3625.252727386558
CB047,1,CB081,1,4,26.853,27.911,3.46,1.058,3625.252727386558
CB047,1,CB082,1,2,17.333,18.64,3.2,1.307,3411.313330044875
CB047,2,CB082,2,3,83.512,85.775,3.18,2.263,3411.313330044875
CB047,2,CB083,2,4,36.895,39.385,3.35,2.49,3335.444846391903
CB047,2,CB083,2,5,113.533,120.435,6.35,6.902,3335.444846391903
CB047,2,CB083,1,6,15.99,29.08,3.2,13.09,3335.444846391903
CB047,2,CB083,2,7,48.359,48.901,7.28,0.542,3335.444846391903
CB047,2,CB085,2,1,20.459,24.258,15.95,3.799,2719.0742696042594
CB047,2,CB085,2,2,54.774,56.072,3.57,1.298,2719.0742696042594
CB047,2,CB085,2,6,47.253,48.433,5.1,1.18,2719.0742696042594
CB047,2,CB085,2,6,57.136,58.931,4.1,1.795,2719.0742696042594
CB047,2,CB086,2,1,23.746,24.324,3.7,0.578,2891.850294361607
CB047,1,CB086,2,2,62.388,64.183,5.29,1.795,2891.850294361607
CB047,1,CB086,1,5,180.105,180.724,4.35,0.619,2891.850294361607
CB047,1,CB087,1,2,54.774,56.072,3.57,1.298,3273.689808262764
CB047,1,CB088,1,2,41.908,42.17,3.33,0.262,3336.705831494851
CB047,2,CB088,1,6,56.715,58.931,4.66,2.216,3336.705831494851
CB047,1,CB092,1,6,0.894,2.102,6.26,1.208,2919.0230157736255
CB047,1,CB092,1,6,8.983,10.397,3.18,1.414,2919.0230157736255
CB047,2,CB093,2,1,23.746,24.367,6.56,0.621,2788.372128890691
CB047,1,CB100,2,5,75.362,76.315,3.74,0.953,1309.5962192365087
CB047,2,CB102,2,1,7.886,7.936,4.98,0.05,976.7761279022611
CB047,1,CB102,2,2,4.256,6.256,10.68,2.0,976.7761279022611
CB047,2,CB102,2,3,72.022,76.241,4.63,4.219,976.7761279022611
CB047,1,CB102,2,5,46.638,78.432,3.14,31.794,976.7761279022611
CB047,2,CB102,2,7,9.17,69.065,3.48,59.895,976.7761279022611
CB047,1,CB103,2,1,7.862,33.959,5.22,26.097,836.4945617011207
CB047,1,CB103,1,2,59.251,61.686,3.05,2.435,836.4945617011207
CB047,1,CB103,2,3,11.99,13.059,3.03,1.069,836.4945617011207
CB047,1,CB103,1,4,32.141,43.778,3.38,11.637,836.4945617011207
CB047,1,CB103,2,6,17.663,17.776,4.69,0.113,836.4945617011207
CB047,1,CB103,2,7,31.676,33.783,3.41,2.107,836.4945617011207
CB047,2,CB103,2,7,35.948,37.276,3.28,1.328,836.4945617011207
CB047,2,CB151,1,1,2.818,19.301,3.94,16.483,1494.8576148598984
CB047,1,CB151,2,2,8.352,10.948,5.24,2.596,1494.8576148598984
CB047,1,CB151,2,3,149.745,150.436,3.36,0.691,1494.8576148598984
CB047,2,CB151,1,4,19.9,20.494,3.29,0.594,1494.8576148598984
CB047,2,CB151,1,4,91.616,92.521,3.64,0.905,1494.8576148598984
CB047,1,CB151,2,5,0.07,3.779,4.34,3.709,1494.8576148598984
CB047,1,CB151,1,5,192.021,195.481,7.1,3.46,1494.8576148598984
CB047,1,CB151,2,6,23.315,23.79,5.23,0.475,1494.8576148598984
CB047,1,CB151,2,6,31.803,33.168,3.32,1.365,1494.8576148598984
CB047,1,CB151,2,7,67.08,68.354,3.01,1.274,1494.8576148598984
CB047,2,CB154,2,1,0.802,1.911,6.24,1.109,2045.7703023985307
CB047,2,CB154,2,1,9.001,9.382,6.92,0.381,2045.7703023985307
CB047,1,CB154,2,1,17.497,18.538,3.56,1.041,2045.7703023985307
CB047,2,CB154,2,3,100.99,111.73,3.22,10.74,2045.7703023985307
CB047,2,CB154,2,4,16.59,49.771,3.2,33.181,2045.7703023985307
CB047,2,CB154,2,5,0.063,166.429,3.68,166.366,2045.7703023985307
CB047,2,CB154,2,6,21.776,45.917,7.48,24.141,2045.7703023985307
CB047,2,CB154,2,6,73.867,74.637,4.01,0.77,2045.7703023985307
CB047,2,CB154,1,7,19.168,24.658,4.24,5.49,2045.7703023985307
CB047,1,CB154,2,7,43.638,46.161,5.73,2.523,2045.7703023985307
CB047,1,CB154,1,7,85.517,87.926,3.27,2.409,2045.7703023985307
CB047,1,CB156,1,1,16.948,46.62,5.58,29.672,2272.8452215769976
CB047,1,CB156,1,2,10.344,12.106,3.29,1.762,2272.8452215769976
CB047,1,CB156,1,3,16.175,25.529,4.6,9.354,2272.8452215769976
CB047,1,CB156,2,3,101.043,101.644,3.34,0.601,2272.8452215769976
CB047,2,CB156,1,3,104.991,106.327,5.2,1.336,2272.8452215769976
CB047,1,CB156,1,4,48.852,49.771,3.45,0.919,2272.8452215769976
CB047,1,CB156,1,5,12.938,164.932,4.64,151.994,2272.8452215769976
CB047,2,CB156,2,6,26.472,45.466,3.3,18.994,2272.8452215769976
CB047,1,CB158,2,1,16.973,18.239,3.05,1.266,2436.2833900615715
CB047,2,CB158,1,2,4.769,49.591,5.37,44.822,2436.2833900615715
CB047,2,CB158,1,3,101.999,104.844,4.65,2.845,2436.2833900615715
CB047,2,CB158,2,3,107.999,108.877,5.54,0.878,2436.2833900615715
CB047,2,CB158,2,4,2.336,2.881,3.97,0.545,2436.2833900615715
CB047,2,CB158,1,4,51.614,58.588,3.21,6.974,2436.2833900615715
CB047,2,CB158,2,5,0.069,161.43,3.93,161.361,2436.2833900615715
CB047,2,CB158,1,6,23.315,23.79,5.74,0.475,2436.2833900615715
CB047,2,CB158,1,7,25.519,26.677,5.28,1.158,2436.2833900615715
CB047,2,CB158,1,7,70.602,73.799,3.35,3.197,2436.2833900615715
CB047,1,CB159,2,1,16.589,17.945,3.24,1.356,2555.0459022734167
CB047,1,CB159,2,3,100.998,101.643,3.15,0.645,2555.0459022734167
CB047,2,CB159,1,3,108.067,108.853,4.02,0.786,2555.0459022734167
CB047,1,CB159,2,3,148.723,150.436,5.59,1.713,2555.0459022734167
CB047,1,CB159,2,5,54.074,60.046,3.14,5.972,2555.0459022734167
CB047,1,CB159,2,5,159.963,167.866,3.39,7.903,2555.0459022734167
CB047,2,CB159,1,5,193.584,195.565,3.64,1.981,2555.0459022734167
CB047,2,CB159,1,6,33.183,33.263,5.25,0.08,2555.0459022734167
CB047,2,CB159,2,7,34.598,34.976,3.3,0.378,2555.0459022734167
CB047,1,CB160,1,1,7.827,7.877,8.99,0.05,2706.993975570743
CB047,2,CB160,2,1,40.481,42.722,4.37,2.241,2706.993975570743
CB047,1,CB160,1,2,10.413,12.171,3.05,1.758,2706.993975570743
CB047,1,CB160,1,4,51.549,58.329,3.71,6.78,2706.993975570743
CB047,1,CB160,1,7,22.756,23.657,4.36,0.901,2706.993975570743
CB047,1,CB162,1,1,7.707,20.06,3.34,12.353,3038.5905550865505
CB047,1,CB162,2,3,125.719,133.313,3.25,7.594,3038.5905550865505
CB047,1,CB162,1,5,74.21,75.362,3.88,1.152,3038.5905550865505
CB047,1,CB163,2,3,183.909,184.488,4.08,0.579,3168.5048178196143
CB047,1,CB163,2,4,49.748,50.199,3.86,0.451,3168.5048178196143
CB047,1,CB163,2,5,67.421,67.471,3.51,0.05,3168.5048178196143
CB047,1,CB164,1,1,13.169,43.899,3.01,30.73,3178.358290307981
CB047,2,CB164,2,5,67.421,69.056,3.66,1.635,3178.358290307981
CB047,2,CB164,2,6,4.146,5.63,3.02,1.484,3178.358290307981
CB047,2,CB165,2,3,73.832,76.829,5.71,2.997,3486.171005220444
CB047,1,CB165,2,3,82.677,83.524,3.08,0.847,3486.171005220444
CB047,1,CB165,2,5,85.788,103.459,3.16,17.671,3486.171005220444
CB047,1,CB165,2,6,3.472,5.542,3.26,2.07,3486.171005220444
CB047,1,CB165,1,7,4.649,14.965,3.64,10.316,3486.171005220444
CB047,2,CB167,1,1,11.686,12.735,4.68,1.049,3658.7803544870817
CB047,1,CB167,1,3,65.762,83.524,8.03,17.762,3658.7803544870817
CB047,1,CB167,2,5,85.912,86.214,3.11,0.302,3658.7803544870817
CB047,2,CB167,1,6,3.5,19.755,3.02,16.255,3658.7803544870817
CB047,2,CB167,1,7,11.086,11.519,3.03,0.433,3658.7803544870817
CB047,1,CB168,1,1,12.042,13.052,3.4,1.01,3705.7107394926093
CB047,1,CB168,1,1,17.732,18.532,5.22,0.8,3705.7107394926093
CB047,2,CB168,2,2,91.29,100.328,3.09,9.038,3705.7107394926093
CB047,1,CB168,2,3,66.497,71.08,4.09,4.583,3705.7107394926093
CB047,2,CB168,2,4,49.748,50.054,3.73,0.306,3705.7107394926093
CB047,2,CB168,2,5,167.102,167.373,3.14,0.271,3705.7107394926093
CB047,1,CB168,1,6,81.775,82.589,3.35,0.814,3705.7107394926093
CB047,1,CB169,1,4,45.291,46.767,3.32,1.476,3852.4471747028015
CB047,2,CB169,1,6,6.29,6.714,3.34,0.424,3852.4471747028015
CB047,2,CB170,1,5,68.07,68.972,3.22,0.902,4134.91448570345
CB047,2,CB170,1,6,17.449,82.177,4.18,64.728,4134.91448570345
CB047,2,CB170,1,7,39.427,40.053,4.12,0.626,4134.91448570345
CB047,2,CB177,1,3,10.018,13.059,3.9,3.041,2742.6864983071546
CB047,2,CB177,2,3,83.521,85.775,3.18,2.254,2742.6864983071546
CB047,2,CB177,2,4,0.506,95.479,3.02,94.973,2742.6864983071546
CB047,2,CB177,2,5,78.939,79.567,6.65,0.628,2742.6864983071546
CB047,2,CB177,1,6,35.947,37.304,3.34,1.357,2742.6864983071546
CB047,1,CB177,1,6,56.271,58.368,3.15,2.097,2742.6864983071546
CB047,2,CB177,2,7,61.355,62.354,4.26,0.999,2742.6864983071546
CB047,1,CB177,1,7,85.517,87.926,4.16,2.409,2742.6864983071546
CB047,2,CB182,2,1,45.933,46.62,6.44,0.687,3184.2071102724485
CB047,1,CB182,2,2,48.207,72.057,3.02,23.85,3184.2071102724485
CB047,2,CB182,1,3,83.522,85.775,3.11,2.253,3184.2071102724485
CB047,2,CB182,1,3,134.729,136.555,3.29,1.826,3184.2071102724485
CB047,2,CB182,1,3,148.553,149.367,3.68,0.814,3184.2071102724485
CB047,2,CB182,1,4,0.044,4.74,6.22,4.696,3184.2071102724485
CB047,2,CB182,1,4,16.59,78.499,3.57,61.909,3184.2071102724485
CB047,2,CB182,1,5,179.558,181.918,3.87,2.36,3184.2071102724485
CB047,1,CB182,1,6,6.694,7.832,3.2,1.138,3184.2071102724485
CB047,2,CB182,1,6,30.503,74.324,3.67,43.821,3184.2071102724485
CB047,2,CB182,1,7,61.111,61.977,3.97,0.866,3184.2071102724485
CB047,1,CB189,1,3,167.07,169.701,6.0,2.631,3052.1336148310943
CB047,2,CB189,2,5,7.937,53.129,3.12,45.192,3052.1336148310943
CB047,1,CB189,2,5,192.277,194.868,4.65,2.591,3052.1336148310943
CB047,1,CB322,1,3,9.569,12.63,3.63,3.061,2670.5758554115523
CB047,2,CB323,1,3,13.956,16.209,3.19,2.253,2681.1704815842277
CB047,1,CB326,1,1,24.361,24.616,4.5,0.255,2731.62038172302
CB047,1,CB327,1,4,113.889,116.116,8.57,2.227,2723.242254472172
CB047,1,CB327,1,5,55.557,62.607,4.03,7.05,2723.242254472172
CB047,1,CB327,1,7,28.642,28.903,5.05,0.261,2723.242254472172
CB047,1,CB329,2,2,62.388,63.866,3.1,1.478,2699.998289522019
CB047,1,CB329,2,3,0.905,3.571,8.49,2.666,2699.998289522019
CB047,1,CB333,1,5,150.062,150.762,4.8,0.7,2560.537610537095
CB047,2,CB335,1,3,3.219,3.507,3.0,0.288,2586.3363976650244
CB047,2,CB335,2,4,27.61,28.042,3.62,0.432,2586.3363976650244
CB047,1,CB336,2,1,26.536,27.371,8.09,0.835,2539.510822271605
CB047,2,CB337,1,5,75.372,76.315,3.51,0.943,2382.657214194319
CB047,1,CB337,1,5,150.07,167.06,4.8,16.99,2382.657214194319
CB047,1,CB337,1,7,26.76,28.443,4.43,1.683,2382.657214194319
CB047,1,CB338,2,1,12.103,13.052,3.18,0.949,2298.033346474452
CB047,1,CB338,2,3,110.256,118.11,3.13,7.854,2298.033346474452
CB047,1,CB338,2,7,25.944,26.677,3.65,0.733,2298.033346474452
CB047,1,CB340,1,1,40.58,44.061,5.13,3.481,2083.1717847720206
CB047,1,CB341,1,1,40.579,44.061,5.09,3.482,2084.142438240673
CB047,1,CB341,2,5,168.457,168.79,4.74,0.333,2084.142438240673
CB047,1,CB341,1,7,36.511,37.427,3.15,0.916,2084.142438240673
CB047,1,CB342,1,1,45.243,45.4,3.14,0.157,2136.703030876698
CB047,1,CB347,1,4,23.214,107.056,4.0,83.842,2095.309642410262
CB047,1,CB347,1,7,17.419,18.342,4.06,0.923,2095.309642410262
CB047,2,CB350,1,3,147.56,148.665,3.03,1.105,2236.189833347688
CB047,1,CB350,1,7,28.863,29.244,4.68,0.381,2236.189833347688
CB047,1,CB351,1,7,25.901,26.677,3.68,0.776,2246.9728079443576
CB047,1,CB352,1,3,109.815,109.923,4.62,0.108,2232.5240186278065
CB047,2,CB352,1,5,150.478,150.762,3.33,0.284,2232.5240186278065
CB047,2,CB352,1,7,26.764,27.677,3.19,0.913,2232.5240186278065
CB047,1,CB353,2,5,168.536,168.79,3.08,0.254,2265.836555906556
CB047,2,CB355,2,3,28.046,29.558,3.13,1.512,2368.574662593037
CB047,2,CB355,1,5,12.925,14.004,3.38,1.079,2368.574662593037
CB047,2,CB355,2,6,6.226,6.72,3.16,0.494,2368.574662593037
CB047,2,CB355,2,6,73.177,74.324,4.07,1.147,2368.574662593037
CB047,2,CB357,2,4,0.612,94.936,8.46,94.324,2144.6738400109557
CB047,2,CB357,2,5,67.421,69.289,4.62,1.868,2144.6738400109557
CB047,2,CB357,2,6,2.231,2.777,3.52,0.546,2144.6738400109557
CB047,1,CB358,1,1,45.25,45.506,4.71,0.256,2209.304457692938
CB047,1,CB358,1,5,12.934,13.6,3.92,0.666,2209.304457692938
CB047,1,CB358,1,6,2.25,2.777,3.22,0.527,2209.304457692938
CB047,1,CB358,1,7,3.415,3.729,5.42,0.314,2209.304457692938
CB047,2,CB361,2,3,167.07,169.782,7.03,2.712,2176.036466234947
CB047,2,CB361,2,5,169.374,172.847,3.55,3.473,2176.036466234947
CB047,2,CB361,1,6,63.76,67.158,3.01,3.398,2176.036466234947
CB047,1,CB362,2,1,5.887,6.625,3.81,0.738,2087.750806620542
CB047,1,CB362,2,3,97.62,111.607,3.61,13.987,2087.750806620542
CB047,2,CB362,2,4,91.111,91.853,3.87,0.742,2087.750806620542
CB047,1,CB362,2,7,25.652,26.677,5.07,1.025,2087.750806620542
CB047,1,CB363,1,1,24.361,24.936,5.74,0.575,1896.4232011018623
CB047,1,CB363,1,4,18.424,19.821,6.35,1.397,1896.4232011018623
CB047,1,CB364,1,2,49.173,49.578,5.41,0.405,1845.3941745372344
CB047,1,CB364,1,3,27.767,29.558,3.74,1.791,1845.3941745372344
CB047,2,CB367,2,2,45.907,74.737,4.16,28.83,1496.4983425399823
CB047,2,CB367,1,7,3.477,3.729,3.4,0.252,1496.4983425399823
CB047,1,CB367,2,7,14.684,14.942,5.05,0.258,1496.4983425399823
CB047,2,CB369,1,3,167.07,169.531,3.48,2.461,1373.8532218478779
CB047,2,CB369,1,5,6.128,6.194,3.25,0.066,1373.8532218478779
CB047,1,CB369,1,6,3.36,11.328,3.37,7.968,1373.8532218478779
CB047,1,CB370,2,3,167.07,169.548,4.54,2.478,1208.396204497524
CB047,1,CB370,1,5,6.144,7.606,3.22,1.462,1208.396204497524
CB047,2,CB370,2,6,63.76,67.158,3.01,3.398,1208.396204497524
CB047,2,CB371,2,2,50.355,50.749,3.03,0.394,1091.6232232303844
CB047,2,CB371,1,3,140.471,143.136,3.03,2.665,1091.6232232303844
CB047,2,CB371,1,5,111.212,118.551,3.05,7.339,1091.6232232303844
CB047,1,CB373,2,1,13.071,15.295,3.2,2.224,862.029981015823
CB047,1,CB373,1,3,32.734,179.984,3.72,147.25,862.029981015823
CB047,1,CB373,1,5,180.799,182.73,3.93,1.931,862.029981015823
CB047,1,CB373,2,7,25.649,26.677,4.85,1.028,862.029981015823
CB047,2,CB374,2,6,56.275,58.931,5.6,2.656,872.0062412743135
CB047,1,CB375,2,4,83.114,101.143,3.51,18.029,1189.1095247145208
CB047,2,CB375,1,5,27.067,30.377,3.83,3.31,1189.1095247145208
CB047,1,CB375,1,6,51.978,52.478,3.63,0.5,1189.1095247145208
CB047,1,CB375,1,7,1.881,9.343,6.52,7.462,1189.1095247145208
CB047,1,CB375,2,7,82.074,84.877,3.64,2.803,1189.1095247145208
CB047,2,CB376,1,1,26.689,27.001,3.9,0.312,2624.5386482741806
CB047,1,CB377,1,7,25.944,26.562,3.11,0.618,2548.1506751837687
CB047,1,CB381,2,1,26.578,27.616,9.25,1.038,1835.9014560168152
CB047,2,CB381,1,3,147.56,148.712,3.35,1.152,1835.9014560168152
CB047,2,CB381,1,6,53.691,54.301,3.03,0.61,1835.9014560168152
CB047,2,CB381,1,7,25.932,26.677,3.68,0.745,1835.9014560168152
CB047,1,CB383,2,7,24.057,24.6,3.12,0.543,1602.1963301438916
CB047,1,CB385,1,1,9.1,9.382,4.97,0.282,919.2698443311014
CB047,1,CB385,1,2,32.565,42.794,4.51,10.229,919.2698443311014
CB047,1,CB385,1,5,5.908,7.419,3.03,1.511,919.2698443311014
CB047,1,CB385,1,6,29.118,31.86,4.15,2.742,919.2698443311014
CB047,1,CB385,2,7,45.239,55.876,3.33,10.637,919.2698443311014
CB047,2,CB388,2,5,27.067,30.377,3.06,3.31,474.44199378326215
CB047,2,CB388,2,6,70.481,71.449,3.1,0.968,474.44199378326215
CB047,2,CB388,2,7,67.08,69.167,5.26,2.087,474.44199378326215
CB047,2,CB391,2,2,7.943,16.676,6.35,8.733,760.2588960536838
CB047,2,CB391,1,2,33.161,34.929,3.94,1.768,760.2588960536838
CB047,2,CB391,2,2,68.842,70.416,3.07,1.574,760.2588960536838
CB047,2,CB391,2,3,110.765,118.122,4.1,7.357,760.2588960536838
CB047,2,CB391,2,4,82.644,83.105,3.06,0.461,760.2588960536838
CB047,2,CB391,2,5,65.347,66.027,3.0,0.68,760.2588960536838
CB047,2,CB391,2,5,141.197,144.535,3.36,3.338,760.2588960536838
CB047,2,CB391,2,6,51.632,51.899,4.04,0.267,760.2588960536838
CB047,2,CB391,2,7,12.32,86.92,3.8,74.6,760.2588960536838
CB047,1,CB392,2,3,151.875,152.104,3.17,0.229,946.4945405745661
CB047,1,CB392,1,4,11.011,79.799,4.53,68.788,946.4945405745661
CB047,1,CB392,1,5,0.069,5.107,4.04,5.038,946.4945405745661
CB047,1,CB392,1,5,12.936,14.004,4.44,1.068,946.4945405745661
CB047,1,CB392,1,6,24.81,32.552,3.2,7.742,946.4945405745661
CB047,2,CB392,1,7,20.355,21.663,3.17,1.308,946.4945405745661
CB047,1,CB394,1,1,7.881,11.683,4.48,3.802,1075.0258986892234
CB047,1,CB394,1,1,27.948,28.173,3.23,0.225,1075.0258986892234
CB047,1,CB394,1,2,77.63,78.904,3.15,1.274,1075.0258986892234
CB047,1,CB394,1,6,0.194,0.672,5.41,0.478,1075.0258986892234
CB047,2,CB399,2,2,10.794,78.88,4.47,68.086,1025.6195464223103
CB047,2,CB399,2,4,51.549,58.588,3.75,7.039,1025.6195464223103
CB047,2,CB399,2,5,27.067,30.378,3.36,3.311,1025.6195464223103
CB047,1,CB399,2,6,64.326,67.147,3.48,2.821,1025.6195464223103
CB047,2,CB399,1,7,70.596,73.591,4.28,2.995,1025.6195464223103
CB047,2,CB401,2,1,29.955,43.22,3.99,13.265,937.1935612467385
CB047,2,CB405,1,1,-0.005,7.972,3.1,7.977,807.8385843581733
CB047,2,CB405,1,1,17.997,38.456,4.37,20.459,807.8385843581733
CB047,2,CB405,1,2,20.791,27.576,6.39,6.785,807.8385843581733
CB047,2,CB405,2,2,45.907,48.315,4.97,2.408,807.8385843581733
CB047,1,CB405,1,3,0.905,30.816,8.49,29.911,807.8385843581733
CB047,1,CB405,2,3,114.846,118.11,4.95,3.264,807.8385843581733
CB047,2,CB405,1,4,4.132,16.488,7.36,12.356,807.8385843581733
CB047,2,CB405,1,4,37.282,116.207,4.12,78.925,807.8385843581733
CB047,2,CB405,1,5,7.807,8.348,4.0,0.541,807.8385843581733
CB047,2,CB405,1,5,15.381,19.142,4.19,3.761,807.8385843581733
CB047,2,CB405,1,5,43.527,144.535,3.92,101.008,807.8385843581733
CB047,2,CB405,2,5,187.343,209.225,3.62,21.882,807.8385843581733
CB047,2,CB405,1,6,0.989,80.571,9.62,79.582,807.8385843581733
CB047,1,CB405,2,7,9.887,97.509,5.79,87.622,807.8385843581733
CB047,2,CB406,2,2,50.366,65.046,3.03,14.68,732.4424826546588
CB047,1,CB406,1,4,0.164,0.891,3.56,0.727,732.4424826546588
CB047,1,CB406,1,5,141.197,144.535,3.2,3.338,732.4424826546588
CB047,1,CB406,2,6,6.541,54.301,4.77,47.76,732.4424826546588
CB047,1,CB406,1,7,16.149,18.482,5.52,2.333,732.4424826546588
CB047,2,CB407,1,1,13.057,14.672,3.14,1.615,587.6561466489237
CB047,2,CB407,2,2,54.774,56.072,3.57,1.298,587.6561466489237
CB047,2,CB407,2,3,153.063,177.87,4.23,24.807,587.6561466489237
CB047,2,CB407,2,5,0.069,33.476,4.23,33.407,587.6561466489237
CB047,2,CB407,2,5,67.902,69.056,5.96,1.154,587.6561466489237
CB047,2,CB407,2,6,0.161,0.672,5.88,0.511,587.6561466489237
CB047,2,CB408,1,2,56.877,58.302,3.28,1.425,554.8425514180618
CB047,1,CB408,1,7,28.49,28.845,3.9,0.355,554.8425514180618
CB047,2,CB410,2,1,2.869,46.62,4.57,43.751,51.888073796236
CB047,1,CB410,1,2,-0.035,116.675,4.95,116.71,51.888073796236
CB047,1,CB410,1,3,0.905,186.48,5.75,185.575,51.888073796236
CB047,2,CB410,1,4,-0.023,114.212,6.63,114.235,51.888073796236
CB047,2,CB410,1,5,0.06,212.768,4.32,212.708,51.888073796236
CB047,2,CB410,2,6,0.232,84.008,3.81,83.776,51.888073796236
CB047,1,CB410,1,7,1.871,97.513,7.14,95.642,51.888073796236
CB047,1,CB412,2,2,50.355,51.175,3.22,0.82,305.5230601148118
CB047,1,CB412,2,7,16.149,18.961,5.82,2.812,305.5230601148118
CB047,2,CB414,2,4,47.589,48.845,3.16,1.256,541.751322732232
CB047,1,CB416,1,2,7.869,64.271,3.88,56.402,622.0161859103117
CB047,1,CB416,1,3,179.89,179.984,3.23,0.094,622.0161859103117
CB047,1,CB416,1,5,202.041,206.852,3.31,4.811,622.0161859103117
CB047,1,CB416,1,6,6.226,28.985,3.16,22.759,622.0161859103117
CB047,1,CB416,1,7,29.784,73.816,3.12,44.032,622.0161859103117
CB047,2,CB417,1,2,5.013,51.175,4.05,46.162,684.6392123529605
